,composition,gfa
4436,Ti7Be2Si,True
4437,Ti7Be3,False
4438,Ti7Co2B,True
4439,Ti7Cu2Ni,True
4440,Ti7Cu3,False
4441,Ti7CuNi2,True
4442,Ti7Fe2B,True
4443,Ti7Fe82B11,True
4444,Ti7Fe83B10,True
4445,Ti7Nb10Si3,True
4446,Ti7Nb2Si,False
4447,Ti7Ni13,False
4448,Ti7Ni18,False
4449,Ti7Ni2B,True
4450,Ti7Ni3,True
4451,Ti7Si2Ni,False
4452,Ti7SiNi2,True
4453,Ti7V2Si,False
4454,Ti7VSi2,True
4455,Ti8(Co11B3)3,True
4456,Ti8(Nb3Si)3,True
4457,Ti8(SiNi3)3,True
4458,Ti87Si13,True
4459,Ti8Al17,True
4460,Ti8Al5Cu7,True
4461,Ti8Al5Ni7,True
4462,Ti8AlCu,False
4463,Ti8AlCu11,True
4464,Ti8Co31B11,True
4465,Ti8CuNi,False
4466,Ti8FeCu11,True
4467,Ti8NbSi,False
4468,Ti8Ni17,True
4469,Ti8P19Pd73,True
4470,Ti8Si5Ni12,True
4471,Ti8SiNi,True
4472,Ti8SiNi11,True
4473,Ti9Al,False
4474,Ti9Al10Cu,False
4475,Ti9Al11,False
4476,Ti9Al2Ni9,False
4477,Ti9Al3Cu8,True
4478,Ti9Al4Cu7,True
4479,Ti9Al5Cu6,False
4480,Ti9Al5Ni6,True
4481,Ti9Al6Ni5,True
4482,Ti9Al9Cu2,False
4483,Ti9Al9Ni7,True
4484,Ti9AlCu10,True
4485,Ti9AlNi10,False
4486,Ti9Be,False
4487,Ti9Cu,False
4488,Ti9Cu11,True
4489,Ti9Cu9Ni2,True
4490,Ti9Nb8Si3,True
4491,Ti9Ni,False
4492,Ti9Ni11,False
4493,Ti9Si,False
4494,Ti9Si2Ni9,False
4495,Ti9Si3Ni8,True
4496,Ti9Si4Ni7,True
4497,Ti9SiNi10,False
4498,Ti9V8Si3,True
4499,TiAl10Cu9,True
4500,TiAl11Cu8,True
4501,TiAl12Cu7,False
4502,TiAl2Cu7,False
4503,TiAl2Ni,True
4504,TiAl3Cu,False
4505,TiAl4,False
4506,TiAl4Cu5,True
4507,TiAl4Ni5,False
4508,TiAl5Cu4,True
4509,TiAl9,False
4510,TiAlCu2,True
4511,TiAlCu3,True
4512,TiBe,False
4513,TiCo19B5,True
4514,TiCu,True
4515,TiCu2Ni7,False
4516,TiCu3,True
4517,TiCu4,False
4518,TiCu5Ni4,False
4519,TiCu7Ni2,False
4520,TiCu8Ni,False
4521,TiCu9,False
4522,TiCuNi3,False
4523,TiCuNi8,False
4524,TiFe15B4,True
4525,TiFe19B5,True
4526,TiNb16Si3,True
4527,TiNb2Si,False
4528,TiNi,False
4529,TiNi15P4,True
4530,TiNi19P5,True
4531,TiNi3,False
4532,TiNi7P2,True
4533,TiNi9,False
4534,TiSi4,True
4535,U20.6Si20.6Pd58.8,True
4536,V10Co76.5B13.5,True
4537,V15Co72.25B12.75,True
4538,V15Fe69B16,True
4539,V15Fe71B14,True
4540,V15Fe73B12,False
4541,V25Co63.75B11.25,True
4542,V3Fe15B2,False
4543,V4(Fe25B7)3,True
4544,V5(Fe13B2)3,True
4545,V5(Fe14B)3,False
4546,V5Co17B3,True
4547,V5Co80.75B14.25,True
4548,V5Fe37B8,True
4549,V5Fe38B7,True
4550,V5Fe41B4,False
4551,V5Fe43B2,False
4552,V5Fe79B16,True
4553,V5Fe81B14,True
4554,V5Fe83B12,True
4555,V5Fe87B8,False
4556,V5Fe89B6,False
4557,V5Fe91B4,False
4558,V7Fe76P17,True
4559,V7Fe79B14,True
4560,V9Fe74P17,True
4561,VFe15B4,True
4562,VFe17B2,False
4563,VFe39B10,True
4564,VFe8B,False
4565,Y(CoB)2,True
4566,Y(Mg23Cu10)3,True
4567,Y(Mg28Cu5)3,False
4568,Y(Mg2Ag)3,True
4569,Y(Mg2Cu)3,True
4570,Y(Mg2Ni)3,True
4571,Y(MgAg)2,True
4572,Y(MgCu)2,True
4573,Y(MgNi)2,False
4574,Y10(Al29Ni)3,True
4575,Y10Mg89Cu,False
4576,Y11Al5Ni4,True
4577,Y11Al89,True
4578,Y12.5Mg77.5Mn10,False
4579,Y12.5Mg87.5,False
4580,Y12Al5Cu8,True
4581,Y12Mg5Cu8,True
4582,Y13Al82Ni5,True
4583,Y13Al87,True
4584,Y15Mg48Cu37,True
4585,Y15Mg81Mn4,False
4586,Y15Mg83Mn2,False
4587,Y15Mg84Cu,True
4588,Y2(Al5Ni)3,True
4589,Y2(Mg5Cu)3,True
4590,Y2(Mg5Ni)3,True
4591,Y2.5Mg87.5Mn10,False
4592,Y2.5Mg89.5Mn8,False
4593,Y2.5Mg91.5Mn6,True
4594,Y2.5Mg93.5Mn4,False
4595,Y2.5Mg95.5Mn2,False
4596,Y20Mg79Cu,False
4597,Y21Al15Cu14,True
4598,Y27Al5Cu18,True
4599,Y2Al17Ni,True
4600,Y2Al23,True
4601,Y2Al5Ni3,True
4602,Y2Al7Ni,False
4603,Y2Mg13Ag5,True
4604,Y2Mg13Cu5,True
4605,Y2Mg13Ni5,True
4606,Y2Mg17Ag,False
4607,Y2Mg17Cu,True
4608,Y2Mg17Ni,True
4609,Y2Mg2Ag,True
4610,Y2Mg3Ag5,True
4611,Y2Mg5Ag3,True
4612,Y2Mg5Cu3,True
4613,Y2Mg5Ni3,True
4614,Y2Mg7Ag,True
4615,Y2Mg7Cu,True
4616,Y2Mg7Ni,False
4617,Y2MgAg2,False
4618,Y2MgCu2,False
4619,Y2MgNi2,True
4620,Y3(Al10Cu)2,True
4621,Y3(Mg10Cu)2,True
4622,Y3Al12Ni5,True
4623,Y3Al13Ni4,True
4624,Y3Al14Ni3,True
4625,Y3Al15Ni2,True
4626,Y3Al16Ni,False
4627,Y3Al17,True
4628,Y3Al22,True
4629,Y3Al87Ni10,True
4630,Y3Al88Ni9,True
4631,Y3Cu2,True
4632,Y3Mg11Ag6,True
4633,Y3Mg12Ag5,True
4634,Y3Mg12Cu5,True
4635,Y3Mg12Ni5,True
4636,Y3Mg13Ni4,True
4637,Y3Mg14Cu3,True
4638,Y3Mg14Ni3,True
4639,Y3Mg15Cu2,True
4640,Y3Mg15Ni2,True
4641,Y3Mg16Ag,True
4642,Y3Mg16Ni,False
4643,Y3Mg17,True
4644,Y3Mg2Ag5,False
4645,Y3Mg3Ag4,True
4646,Y3Mg3Cu4,True
4647,Y3Mg3Ni4,True
4648,Y3Mg4Ag3,True
4649,Y3Mg4Cu3,True
4650,Y3Mg4Ni3,True
4651,Y3Mg5Ag2,True
4652,Y3Mg5Cu2,True
4653,Y3Mg5Ni2,True
4654,Y3Mg6Ag,True
4655,Y3Mg6Cu,False
4656,Y3MgAg,False
4657,Y4(MgAg)3,True
4658,Y4(MgCu)3,False
4659,Y4Al11Ni5,True
4660,Y4Al13Ni3,False
4661,Y4Al15Ni,False
4662,Y4Mg13Ni3,True
4663,Y4Mg15Cu,False
4664,Y4Mg21,True
4665,Y4Mg5Ag,False
4666,Y5(Mg14Mn)3,True
4667,Y51Al15Cu34,True
4668,Y57Al5Cu38,True
4669,Y5Al41Ni4,True
4670,Y5Mg13Cu2,True
4671,Y5Mg2Ag3,False
4672,Y5Mg3Ag2,True
4673,Y5Mg41Mn4,False
4674,Y5Mg43Mn2,True
4675,Y5Mg44Mn,True
4676,Y5Mg87Mn8,True
4677,Y5Mg89Mn6,True
4678,Y5Mg91Mn4,True
4679,Y5Mg93Mn2,False
4680,Y6Mg13Cu,False
4681,Y6Mg15Cu4,True
4682,Y6Mg43Mn,True
4683,Y7(Al26Ni5)3,True
4684,Y7.5Mg82.5Mn10,False
4685,Y7.5Mg84.5Mn8,False
4686,Y7.5Mg86.5Mn6,True
4687,Y7.5Mg88.5Mn4,True
4688,Y7.5Mg90.5Mn2,False
4689,Y7Al43,True
4690,Y8Al87Ni5,True
4691,Y9(Mg5Cu3)2,True
4692,Y9Al85Cu6,True
4693,Y9Al91,True
4694,YAl15Ni4,False
4695,YAl16Ni3,True
4696,YAl17Ni2,True
4697,YAl18Ni,True
4698,YAl3Ni,True
4699,YAl44Ni5,True
4700,YAl7Ni2,True
4701,YAl8Ni,True
4702,YAl9,True
4703,YMg11Cu8,True
4704,YMg13Ni6,True
4705,YMg14Ag5,True
4706,YMg14Cu5,True
4707,YMg15Ni4,True
4708,YMg16Ag3,True
4709,YMg16Cu3,True
4710,YMg16Mn3,False
4711,YMg16Ni3,True
4712,YMg17Ag2,False
4713,YMg17Cu2,True
4714,YMg17Ni2,True
4715,YMg18Ag,False
4716,YMg18Cu,False
4717,YMg18Ni,False
4718,YMg19,False
4719,YMg3,False
4720,YMg3Ag,True
4721,YMg3Cu,True
4722,YMg3Ni,True
4723,YMg4,False
4724,YMg4Ag5,False
4725,YMg59Cu40,True
4726,YMg5Ag4,True
4727,YMg5Ni4,False
4728,YMg79Cu20,True
4729,YMg7Ag2,True
4730,YMg7Cu2,True
4731,YMg7Ni2,True
4732,YMg89Cu10,False
4733,YMg8Ag,True
4734,YMg8Cu,True
4735,YMg8Ni,True
4736,YMg9,False
4737,YMgAg3,False
4738,Yb11Cu39,True
4739,Yb18Cu7,True
4740,Yb20.22Ce25.73Cu54.05,True
4741,Yb28.42Ce20.56Cu51.02,True
4742,Yb9Cu41,True
4743,Zn29Cu70Pb,True
4744,Zr(Al2Ni)3,True
4745,Zr(AlNi)2,False
4746,Zr(AlNi2)3,False
4747,Zr(CrCo2)3,True
4748,Zr(CuNi)2,False
4749,Zr(Fe2Co)3,True
4750,Zr(Fe5B)4,True
4751,Zr(FeCo2)3,True
4752,Zr10(Fe7Co3)9,True
4753,Zr10(Fe7Ni3)9,True
4754,Zr10(Fe9Co)9,True
4755,Zr10(Fe9Ni)9,True
4756,Zr10(FeNi9)9,True
4757,Zr10.2V10.6Co79.2,True
4758,Zr10.4Cr10.6Co79,True
4759,Zr10.5Co79.5Mo10,True
4760,Zr10.5Co80Mo9.5,True
4761,Zr10.8Cr11.2Co78,True
4762,Zr10Al0.018Fe89.982,True
4763,Zr10Al0.036Fe89.964,True
4764,Zr10Al0.054Fe89.946,True
4765,Zr10Al0.09Fe89.91,True
4766,Zr10Al22.5Fe67.5,True
4767,Zr10Al3Ni7,True
4768,Zr10AlNi9,True
4769,Zr10Cr17.1Co72.9,True
4770,Zr10Cr17Fe73,True
4771,Zr10Cr3Ni7,True
4772,Zr10Cr7Fe83,True
4773,Zr10Cu7Ni3,True
4774,Zr10Cu9B,True
4775,Zr10Fe22.5Co67.5,True
4776,Zr10Fe67.5Co22.5,True
4777,Zr10Fe76.5Ni13.5,True
4778,Zr10Fe89.91Ge0.09,True
4779,Zr10Fe89.91Si0.09,True
4780,Zr10Fe89.946Ge0.054,True
4781,Zr10Fe89.946Si0.054,True
4782,Zr10Fe89.964Ge0.036,True
4783,Zr10Fe89.964Si0.036,True
4784,Zr10Fe89.982Ge0.018,True
4785,Zr10Fe89.982Si0.018,True
4786,Zr10Ni73B17,True
4787,Zr10Ti3Si7,True
4788,Zr10Ti4Cu11,True
4789,Zr10Ti7Si3,True
4790,Zr10V0.018Fe89.982,True
4791,Zr10V0.036Fe89.964,True
4792,Zr10V0.054Fe89.946,True
4793,Zr10V0.09Fe89.91,True
4794,Zr11(Al2Ni)3,True
4795,Zr11(AlNi2)3,True
4796,Zr11(Cu2Ni)3,True
4797,Zr11(CuNi2)3,True
4798,Zr11(Nb2Ge)3,True
4799,Zr11(Nb2Si)3,True
4800,Zr11(Ta2Si)3,True
4801,Zr11(Ti2Si)3,True
4802,Zr11(TiSi2)3,True
4803,Zr11(V2Si)3,True
4804,Zr11.2Co78Mo10.8,True
4805,Zr11.2Co82.2W6.6,True
4806,Zr11.4Cr11.6Co77,True
4807,Zr11.5Co74.5W14,True
4808,Zr11.5Fe84B4.5,True
4809,Zr11Al2Ni7,True
4810,Zr11Al4Cu5,True
4811,Zr11Al4Ni5,True
4812,Zr11Al57Ni32,True
4813,Zr11Al5Co4,True
4814,Zr11Al5Ni4,True
4815,Zr11AlNi8,True
4816,Zr11Be7Nb2,True
4817,Zr11Be9,True
4818,Zr11Cu14,True
4819,Zr11Cu5Ni4,True
4820,Zr11Cu7B2,True
4821,Zr11Cu8B,True
4822,Zr11Fe89,True
4823,Zr11Nb8Si,False
4824,Zr11Ti22Cu17,False
4825,Zr11Ti4Si5,True
4826,Zr11Ti5Si4,True
4827,Zr12.2V12Co75.8,True
4828,Zr12.5Co74.5Mo13,True
4829,Zr12.5Co80.5W7,True
4830,Zr12Al3Cu5,True
4831,Zr12Al3Ni5,True
4832,Zr12Al5Ni3,True
4833,Zr12Al7Ni,False
4834,Zr12Al8Ni5,True
4835,Zr12AlNi7,True
4836,Zr12Be5Nb3,False
4837,Zr12Be7Nb,True
4838,Zr12Cr12.6Co75.4,True
4839,Zr12Cr3Ni5,True
4840,Zr12Cu3Ni5,True
4841,Zr12Cu5Ni3,True
4842,Zr12Cu7B,True
4843,Zr12Fe75B13,True
4844,Zr12Fe83B5,True
4845,Zr12Fe85B3,True
4846,Zr12Ti23Si65,True
4847,Zr12Ti3Si5,True
4848,Zr12Ti5Si3,True
4849,Zr12V15Ni23,True
4850,Zr13(Al19Ni10)3,True
4851,Zr13(Al2Ni)4,True
4852,Zr13(Ti4Si25)3,True
4853,Zr13(TiSi5)2,True
4854,Zr13Al2Cu5,True
4855,Zr13Al2Ni5,True
4856,Zr13Al3Cu4,True
4857,Zr13Al3Ni4,True
4858,Zr13Al4Cu3,True
4859,Zr13Al4Ni3,True
4860,Zr13Al5Ni2,True
4861,Zr13AlCu6,True
4862,Zr13AlNi6,True
4863,Zr13Be4Nb3,False
4864,Zr13Be5Nb2,False
4865,Zr13Be6Nb,True
4866,Zr13Be7,True
4867,Zr13Co5Pd2,True
4868,Zr13Co6Pd,True
4869,Zr13Co74W13,True
4870,Zr13Cr4Si3,True
4871,Zr13Cu5B2,True
4872,Zr13Cu6B,True
4873,Zr13Fe85B2,True
4874,Zr13Fe87,False
4875,Zr13Ge3Mo4,True
4876,Zr13Nb4Ge3,True
4877,Zr13Nb4Si3,True
4878,Zr13Nb6Si,False
4879,Zr13Si3Mo4,True
4880,Zr13Ta4Ge3,True
4881,Zr13Ta4Si3,True
4882,Zr13Ti3Si4,True
4883,Zr13Ti4Ge3,True
4884,Zr13Ti4Si3,True
4885,Zr13V10Ni27,True
4886,Zr13V2Ni5,True
4887,Zr13V4Ge3,True
4888,Zr13V4Si3,True
4889,Zr14(Al5Ni7)3,True
4890,Zr14(AlFe)3,True
4891,Zr14(AlNi)3,True
4892,Zr14(AlNi3)9,True
4893,Zr14(CrNi)3,True
4894,Zr14(MnAl)3,True
4895,Zr14(SiMo)3,True
4896,Zr14(TiSi)3,True
4897,Zr14.5Co65.5Mo20,True
4898,Zr14.5V18Co67.5,True
4899,Zr14.8V16Co69.2,True
4900,Zr14Al11Ni25,True
4901,Zr14Al13Ni23,True
4902,Zr14Al5Ni,True
4903,Zr14AlNi5,True
4904,Zr14Cu5B,True
4905,Zr14Ni7B4,True
4906,Zr15(Ni3B2)2,True
4907,Zr15(Ni4B)2,True
4908,Zr15.2V12Co72.8,True
4909,Zr15.4Co68.6Mo16,True
4910,Zr15.5V10Co74.5,True
4911,Zr15.6Co76.4W8,True
4912,Zr15.7Co70.3Mo14,True
4913,Zr15.7V8Co76.3,True
4914,Zr15.8Co78.2W6,True
4915,Zr15Al17Ni18,True
4916,Zr15Al2Ni3,True
4917,Zr15Al3Ni2,True
4918,Zr15Al3Ni32,True
4919,Zr15Al57Ni28,True
4920,Zr15Al7Ni3,True
4921,Zr15AlNi4,True
4922,Zr15Co67Mo18,True
4923,Zr15Cr2Si3,True
4924,Zr15Cu4B,True
4925,Zr15Cu4Ni,False
4926,Zr15CuNi4,False
4927,Zr15Fe2Si3,True
4928,Zr15Fe72B13,True
4929,Zr15Fe82B3,False
4930,Zr15Ge3Mo2,True
4931,Zr15Nb2Ge3,True
4932,Zr15Nb2Si3,True
4933,Zr15Ni9B,True
4934,Zr15Si302,True
4935,Zr15Si3Mo2,True
4936,Zr15Si3Ru2,True
4937,Zr15Ta2Si3,True
4938,Zr15Ti2Si3,True
4939,Zr15Ti3Si2,True
4940,Zr15Ti4Si,True
4941,Zr15V14Co71,True
4942,Zr15V2Ge3,True
4943,Zr15V2Si3,True
4944,Zr16(AlNi)17,True
4945,Zr16(Co11B)7,True
4946,Zr16.3Co75.7Mo8,True
4947,Zr16.3Co79.7Mo4,True
4948,Zr16.5Co77.5Mo6,True
4949,Zr16.5Cr16Co67.5,True
4950,Zr16Al3Ni,True
4951,Zr16AlNi3,True
4952,Zr16AlNi33,True
4953,Zr16Co71B13,True
4954,Zr16Cu3B,True
4955,Zr16Ni9,True
4956,Zr16Si3Mo,True
4957,Zr16Ti3Si,True
4958,Zr16TiSi3,True
4959,Zr17(Al6Ni5)3,True
4960,Zr17(Ni3P)2,True
4961,Zr17(SiNi3)2,True
4962,Zr17.5Cr10Co72.5,True
4963,Zr17.5Cr4Co78.5,True
4964,Zr17.5Cr6Co76.5,True
4965,Zr17.5Cr8Co74.5,True
4966,Zr17.5Cu80B2.5,True
4967,Zr17Al2Ni,False
4968,Zr17Al57Ni26,True
4969,Zr17Al59Ni24,True
4970,Zr17Al65Ni18,True
4971,Zr17AlNi2,True
4972,Zr17Cr12Co71,True
4973,Zr17Cr14Co69,True
4974,Zr17Cr2Co81,True
4975,Zr17Ge3,True
4976,Zr17Si3,True
4977,Zr17Ti13Si20,True
4978,Zr17Ti3,True
4979,Zr17Ti8Cu75,False
4980,Zr18Cu7,False
4981,Zr18Ni6P,True
4982,Zr18Ni7,True
4983,Zr18SiNi6,True
4984,Zr18Ti35Cu47,True
4985,Zr19Cu31,True
4986,Zr19Fe6,True
4987,Zr19Ti11Si70,True
4988,Zr2(AlNi5)3,False
4989,Zr2(CrCo5)3,True
4990,Zr2(CrFe5)3,True
4991,Zr2(Fe5B)3,True
4992,Zr2(FeCo)9,True
4993,Zr2(Ti5Si)3,True
4994,Zr2(TiSi5)3,True
4995,Zr2.5Nb8.5Co89,True
4996,Zr21(AlNi)2,True
4997,Zr21Al17Ni12,True
4998,Zr21AlNi3,True
4999,Zr21Cu28P,True
5000,Zr21Nb22Cu57,True
5001,Zr21Ti24Si55,True
5002,Zr21Ti4Si25,True
5003,Zr22.5Cu75B2.5,False
5004,Zr22Ti13Si15,True
5005,Zr23Al17Ni10,True
5006,Zr23Nb20Cu57,True
5007,Zr23Ti5Cu22,True
5008,Zr23V30Ni47,True
5009,Zr24.5V25Ni50.5,True
5010,Zr24Cu75B,False
5011,Zr27.5Cu70B2.5,True
5012,Zr27Cu23,False
5013,Zr27V20Ni53,True
5014,Zr28(Nb5Cu19)3,True
5015,Zr28.8Nb33Cu38.2,True
5016,Zr28Al15Ni7,True
5017,Zr28Ti41Cu31,False
5018,Zr29Al11Ni60,True
5019,Zr29Al13Ni58,True
5020,Zr29Al33Ni38,True
5021,Zr29Al9Ni62,True
5022,Zr29Cu70B,True
5023,Zr29V10Ni11,True
5024,Zr2Al16Ni7,True
5025,Zr2Al17Ni6,True
5026,Zr2Al21Ni2,True
5027,Zr2Al2Ni,False
5028,Zr2Al3Ni5,False
5029,Zr2Al41Ni7,True
5030,Zr2Al43Ni5,True
5031,Zr2Al5Ni3,False
5032,Zr2Al7Ni,False
5033,Zr2Al83Ni15,False
5034,Zr2Al89Ni9,True
5035,Zr2AlCo17,True
5036,Zr2AlNi,True
5037,Zr2AlNi17,True
5038,Zr2AlNi2,True
5039,Zr2AlNi7,False
5040,Zr2Co13B5,True
5041,Zr2Co17B,True
5042,Zr2Co17Mo,True
5043,Zr2Co17Ni,True
5044,Zr2Co17Si,True
5045,Zr2Co17W,True
5046,Zr2Cr5Co13,True
5047,Zr2Cr5Fe13,True
5048,Zr2CrCo17,True
5049,Zr2Cu2Ni,True
5050,Zr2Cu3,True
5051,Zr2Cu3Ni5,False
5052,Zr2Cu5Ni3,False
5053,Zr2Cu7Ni,False
5054,Zr2CuNi,True
5055,Zr2CuNi2,True
5056,Zr2Fe17B,True
5057,Zr2Fe18B5,True
5058,Zr2Fe20B3,True
5059,Zr2Fe22B,True
5060,Zr2Fe23,True
5061,Zr2Fe83B15,True
5062,Zr2FeCo17,True
5063,Zr2FeCu2,True
5064,Zr2Mn17Co,True
5065,Zr2Ni3,True
5066,Zr2Ti3Cu5,True
5067,Zr2Ti3Ni5,True
5068,Zr2TiSi,True
5069,Zr2TiSi2,True
5070,Zr2V2Co21,True
5071,Zr2VCo17,True
5072,Zr2VCo22,True
5073,Zr2VNi2,True
5074,Zr3(Fe10B)2,True
5075,Zr30.1Nb30Cu39.9,True
5076,Zr30Ni17B3,True
5077,Zr30Ni19B,True
5078,Zr31(Ti3Si20)3,True
5079,Zr31Ti4Si15,True
5080,Zr32.3Nb25Cu42.7,True
5081,Zr32.5Cu65B2.5,True
5082,Zr33Al13Ni4,True
5083,Zr33Al35Ni32,True
5084,Zr33Nb10Cu57,True
5085,Zr33Ni67,True
5086,Zr33Ti12Si5,True
5087,Zr34.4Nb20Cu45.6,True
5088,Zr34Fe11Si5,True
5089,Zr35(Ni4P)3,True
5090,Zr35(SiNi4)3,True
5091,Zr35Al13Ni2,True
5092,Zr35Fe11B4,True
5093,Zr35Fe14Ir,True
5094,Zr35Fe14Pd,True
5095,Zr35Fe14Rh,True
5096,Zr35Fe14Ru,True
5097,Zr35Ti11Cu54,True
5098,Zr36.6Nb15Cu48.4,True
5099,Zr36Ti9Si55,True
5100,Zr37.5Cu55B7.5,True
5101,Zr37.5Cu60B2.5,True
5102,Zr37.5Sc37.5Fe25,True
5103,Zr37Al12Ni,True
5104,Zr37Ni12P,True
5105,Zr37Ni63,True
5106,Zr37SiNi12,True
5107,Zr38.7Nb10Cu51.3,True
5108,Zr38Al11Ni,True
5109,Zr38Nb5Cu57,True
5110,Zr38V25Ni37,True
5111,Zr39Al10Ni,True
5112,Zr39Al35Ni26,True
5113,Zr39Cu60B,True
5114,Zr39Ti11,True
5115,Zr39Ti26Si35,True
5116,Zr3Al,False
5117,Zr3Al11Ni6,False
5118,Zr3Al13Ni4,True
5119,Zr3Al14Ni3,False
5120,Zr3Al2Ni5,True
5121,Zr3Al38Ni9,True
5122,Zr3Al3Ni4,True
5123,Zr3Al42Ni5,True
5124,Zr3Al4Ni3,False
5125,Zr3Al5Ni2,False
5126,Zr3Al6Ni,False
5127,Zr3Al87Ni10,True
5128,Zr3AlNi,True
5129,Zr3AlNi6,True
5130,Zr3Be2,True
5131,Zr3BeNb,False
5132,Zr3Co15W2,True
5133,Zr3Co17,True
5134,Zr3Co41W6,True
5135,Zr3Co44Mo3,True
5136,Zr3Cr5Co42,True
5137,Zr3Cr6Co41,True
5138,Zr3Cr7Co40,True
5139,Zr3Cu2,True
5140,Zr3Cu2Ni5,True
5141,Zr3Cu3Ni4,True
5142,Zr3Cu4Ni3,True
5143,Zr3Cu5Ni2,True
5144,Zr3Cu6Ni,True
5145,Zr3Cu7,True
5146,Zr3CuNi,True
5147,Zr3CuNi6,True
5148,Zr3Fe15B2,True
5149,Zr3Fe16B,True
5150,Zr3Fe17,True
5151,Zr3Fe22,True
5152,Zr3Fe39B8,True
5153,Zr3Fe40B7,True
5154,Zr3Fe45B2,True
5155,Zr3Fe4Si13,True
5156,Zr3Fe75B22,True
5157,Zr3Fe78B19,True
5158,Zr3Fe80B17,True
5159,Zr3Fe82B15,True
5160,Zr3Fe87B10,True
5161,Zr3Fe90B7,False
5162,Zr3Fe93B4,False
5163,Zr3Nb13Si4,True
5164,Zr3Nb14Si3,True
5165,Zr3Nb5Si2,False
5166,Zr3Ni2,True
5167,Zr3Ni7,True
5168,Zr3Ti14Si3,True
5169,Zr3Ti22Si75,True
5170,Zr3Ti2Si5,True
5171,Zr3Ti3Be4,True
5172,Zr3Ti3Cu4,True
5173,Zr3Ti3Si14,True
5174,Zr3Ti4Cu13,True
5175,Zr3Ti4Si13,True
5176,Zr3Ti5Cu12,True
5177,Zr3Ti7Si40,True
5178,Zr3TiSi,True
5179,Zr3VNi6,True
5180,Zr4(AlNi)3,True
5181,Zr4(Co6Mo)3,True
5182,Zr4(CuNi)3,True
5183,Zr4(Fe25B7)3,True
5184,Zr4(Ti2Si5)3,True
5185,Zr4.5Fe92B3.5,True
5186,Zr40(FeCu19)3,True
5187,Zr40(Ti7Cu13)3,True
5188,Zr40.9Nb5Cu54.1,True
5189,Zr40Al9Ni,True
5190,Zr40Fe7Cu53,True
5191,Zr40FeCu59,True
5192,Zr40Ni59Pd,True
5193,Zr41Al7Ni2,True
5194,Zr41Ni9,True
5195,Zr42.5Cu50B7.5,True
5196,Zr42.5Cu55B2.5,True
5197,Zr42.6Nb1Cu56.4,True
5198,Zr42AlNi7,True
5199,Zr42NbCu57,True
5200,Zr43Nb40Si17,True
5201,Zr44Ti17Cu39,True
5202,Zr45(Al3Ni2)11,True
5203,Zr45Co54Pd,True
5204,Zr46.9Fe30Ni23.1,True
5205,Zr46.9Mn30Ni23.1,True
5206,Zr47.5Cu50B2.5,True
5207,Zr47Nb40Si13,True
5208,Zr47Ti8Si45,True
5209,Zr48Al25Ni27,True
5210,Zr49Cu50B,True
5211,Zr49Nb40Si11,True
5212,Zr49Ni49P2,True
5213,Zr4Al,False
5214,Zr4Al31Ni15,True
5215,Zr4Al33Ni13,True
5216,Zr4Al35Ni11,True
5217,Zr4Al41Ni5,False
5218,Zr4Al5Ni,False
5219,Zr4AlNi5,True
5220,Zr4Be,False
5221,Zr4Co17B4,True
5222,Zr4Co20W,True
5223,Zr4Co21,True
5224,Zr4Co45Mo,True
5225,Zr4CrNi5,True
5226,Zr4Cu5Ni,True
5227,Zr4CuNi5,True
5228,Zr4Fe35B11,True
5229,Zr4Fe39B7,True
5230,Zr4Fe41B5,True
5231,Zr4Fe45B,True
5232,Zr4FeCu5,True
5233,Zr4Ni,True
5234,Zr4Ti,True
5235,Zr4Ti11Si35,True
5236,Zr4Ti13Si3,True
5237,Zr4Ti3Si13,True
5238,Zr4Ti5Cu11,True
5239,Zr4VCo20,True
5240,Zr5(Al13Ni2)3,True
5241,Zr5(Co14W)3,True
5242,Zr5(CrFe14)3,True
5243,Zr5(Fe13B2)3,True
5244,Zr5(Fe14B)3,True
5245,Zr5(Fe2Co3)9,True
5246,Zr5(Fe2Ni3)9,True
5247,Zr5(Fe3Co2)9,True
5248,Zr5(Fe3Ni2)9,True
5249,Zr5(Fe4Co)9,True
5250,Zr5(Fe4Ni)9,True
5251,Zr5(FeCo4)9,True
5252,Zr5(FeNi4)9,True
5253,Zr5(Nb4Ge)3,True
5254,Zr5(Nb4Si)3,True
5255,Zr5(Ti4Si)3,True
5256,Zr5(TiSi14)3,False
5257,Zr5(TiSi4)3,True
5258,Zr5.2Co74.8Mo20,True
5259,Zr5.2Co84.8Mo10,True
5260,Zr5.2Co84.8W10,True
5261,Zr5.2Co86.8W8,True
5262,Zr5.5Co86.5Mo8,True
5263,Zr5.5Co88.5W6,True
5264,Zr5.5Fe80B14.5,True
5265,Zr5.5Fe92B2.5,True
5266,Zr50.25Fe25Ni24.75,True
5267,Zr50.25Mn25Ni24.75,True
5268,Zr50.25Ti25Ni24.75,True
5269,Zr50.25V25Ni24.75,True
5270,Zr51.2Al20Ni28.8,True
5271,Zr51Nb40Si9,True
5272,Zr51V20Ni29,True
5273,Zr51V25Ni24,True
5274,Zr52.5Cu45B2.5,True
5275,Zr53.2Fe16.8B30,True
5276,Zr53.6Co20Ni26.4,True
5277,Zr53.6Cr20Ni26.4,True
5278,Zr53.6Cu20Ni26.4,True
5279,Zr53.6Fe20Ni26.4,True
5280,Zr53.6Mn20Ni26.4,True
